frequency_hz,z_real_ohm,z_imag_ohm,s11_real,s11_imag,s11_db
2.367000000000000000e+09,3.771605528461201118e+01,-1.254558286055677563e+01,-1.171887866478149853e-01,-1.597858504728476292e-01,-1.405997387600127624e+01
2.368000000000000000e+09,3.762583944102158995e+01,-1.177293164935892733e+01,-1.209808924252965129e-01,-1.506089015631406347e-01,-1.428065142834162593e+01
2.369000000000000000e+09,3.754979355457325596e+01,-1.101192182933814756e+01,-1.244184585084722044e-01,-1.414281823616408695e-01,-1.449993333363646286e+01
2.370000000000000000e+09,3.748710099253099770e+01,-1.026271880568630124e+01,-1.275104444290027783e-01,-1.322631852052923995e-01,-1.471694522434133390e+01
2.371000000000000000e+09,3.743695957782985317e+01,-9.525453056562071197e+00,-1.302670001347289996e-01,-1.231322006523023899e-01,-1.493075350193339368e+01
2.372000000000000000e+09,3.739858128225679224e+01,-8.800220900304019267e+00,-1.326993367652163636e-01,-1.140522446808345247e-01,-1.514036961612686127e+01
2.373000000000000000e+09,3.737119209572254164e+01,-8.087085033586703275e+00,-1.348195933453969486e-01,-1.050389988854668333e-01,-1.534475668392565240e+01
2.374000000000000000e+09,3.735403209361881238e+01,-7.386074885379096955e+00,-1.366407006704959681e-01,-9.610676384033019215e-02,-1.554283873138887984e+01
2.375000000000000000e+09,3.734635571866755299e+01,-6.697186832435543025e+00,-1.381762436533728877e-01,-8.726842567465270539e-02,-1.573351275611391920e+01
2.376000000000000000e+09,3.734743228797953662e+01,-6.020384322569451996e+00,-1.394403233915048612e-01,-7.853543578514228518e-02,-1.591566367922107261e+01
2.377000000000000000e+09,3.735654673023893935e+01,-5.355597952027272513e+00,-1.404474201854782611e-01,-6.991780349103353387e-02,-1.608818208112838022e+01
2.378000000000000000e+09,3.737300055203355953e+01,-4.702725542854208740e+00,-1.412122587043214694e-01,-6.142410132328056382e-02,-1.624998440101472141e+01
2.379000000000000000e+09,3.739611302639490020e+01,-4.061632265098567451e+00,-1.417496764459856839e-01,-5.306148252975863289e-02,-1.640003503895910342e+01
2.380000000000000000e+09,3.742522259067135337e+01,-3.432150847009139749e+00,-1.420744965842106744e-01,-4.483571027495780736e-02,-1.653736955424214727e+01
2.381000000000000000e+09,3.745968843501492529e+01,-2.814081913951321567e+00,-1.422014062267600853e-01,-3.675119791606359237e-02,-1.666111793258714258e+01
2.382000000000000000e+09,3.749889225713948093e+01,-2.207194493564821336e+00,-1.421448410352422198e-01,-2.881105964836667976e-02,-1.677052673276482153e+01
